!NGx Ngy
171 121
!  x[cm]	   y[cm]	  Bx[Arb]	By[Arb]		
 2.200000	-0.100000	-0.003407	 1.065751
 2.200000	-0.000000	-0.001060	 1.064908
 2.200000	 0.100000	 0.002066	 1.066149
 2.200000	 0.200000	 0.004933	 1.066587
 2.200000	 0.300000	 0.007844	 1.068281
 2.200000	 0.400000	 0.011911	 1.070049
 2.200000	 0.500000	 0.015186	 1.072476
 2.200000	 0.600000	 0.019058	 1.074019
 2.200000	 0.700000	 0.024455	 1.077155
 2.200000	 0.800000	 0.030362	 1.082206
 2.200000	 0.900000	 0.037370	 1.085817
 2.200000	 1.000000	 0.045310	 1.089844
 2.200000	 1.100000	 0.052929	 1.093977
 2.200000	 1.200000	 0.061126	 1.097048
 2.200000	 1.300000	 0.074416	 1.100080
 2.200000	 1.400000	 0.087610	 1.106506
 2.200000	 1.500000	 0.105011	 1.110184
 2.200000	 1.600000	 0.116245	 1.116264
 2.200000	 1.700000	 0.134651	 1.117415
 2.200000	 1.800000	 0.152401	 1.122458
 2.200000	 1.900000	 0.170226	 1.126531
 2.200000	 2.000000	 0.199555	 1.120611
 2.200000	 2.100000	 0.227039	 1.115679
 2.200000	 2.200000	 0.261561	 1.110422
 2.200000	 2.300000	 0.287031	 1.104769
 2.200000	 2.400000	 0.303657	 1.089784
 2.200000	 2.500000	 0.346177	 1.066306
 2.200000	 2.600000	 0.367864	 1.040899
 2.200000	 2.700000	 0.400322	 1.020265
 2.200000	 2.800000	 0.424603	 0.989818
 2.200000	 2.900000	 0.448800	 0.960661
 2.200000	 3.000000	 0.482798	 0.937966
 2.200000	 3.100000	 0.487070	 0.906875
 2.200000	 3.200000	 0.503624	 0.858488
 2.200000	 3.300000	 0.510106	 0.822277
 2.200000	 3.400000	 0.520013	 0.787214
 2.200000	 3.500000	 0.524485	 0.747960
 2.200000	 3.600000	 0.539264	 0.705950
 2.200000	 3.700000	 0.535243	 0.681838
 2.200000	 3.800000	 0.521776	 0.635989
 2.200000	 3.900000	 0.526757	 0.606333
 2.200000	 4.000000	 0.534332	 0.570310
 2.200000	 4.100000	 0.517066	 0.542408
 2.200000	 4.200000	 0.513973	 0.512889
 2.200000	 4.300000	 0.500689	 0.480037
 2.200000	 4.400000	 0.491645	 0.452236
 2.200000	 4.500000	 0.490817	 0.435224
 2.200000	 4.600000	 0.484742	 0.400327
 2.200000	 4.700000	 0.470596	 0.379776
 2.200000	 4.800000	 0.463758	 0.362528
 2.200000	 4.900000	 0.458865	 0.337125
 2.200000	 5.000000	 0.450068	 0.311212
 2.200000	 5.100000	 0.441881	 0.297158
 2.200000	 5.200000	 0.435430	 0.278776
 2.200000	 5.300000	 0.425439	 0.258134
 2.200000	 5.400000	 0.421929	 0.242734
 2.200000	 5.500000	 0.413995	 0.218611
 2.200000	 5.600000	 0.407994	 0.208050
 2.200000	 5.700000	 0.397994	 0.188811
 2.200000	 5.800000	 0.396391	 0.177604
 2.200000	 5.900000	 0.396174	 0.160422
 2.200000	 6.000000	 0.386164	 0.142866
 2.300000	-6.000000	-0.399349	 0.141916
 2.300000	-5.900000	-0.404707	 0.154594
 2.300000	-5.800000	-0.411730	 0.168947
 2.300000	-5.700000	-0.414238	 0.184136
 2.300000	-5.600000	-0.423186	 0.205711
 2.300000	-5.500000	-0.428225	 0.215153
 2.300000	-5.400000	-0.434453	 0.231419
 2.300000	-5.300000	-0.448016	 0.253188
 2.300000	-5.200000	-0.451560	 0.268815
 2.300000	-5.100000	-0.458823	 0.290951
 2.300000	-5.000000	-0.473183	 0.306418
 2.300000	-4.900000	-0.475082	 0.326544
 2.300000	-4.800000	-0.489003	 0.357178
 2.300000	-4.700000	-0.495266	 0.367916
 2.300000	-4.600000	-0.504328	 0.394997
 2.300000	-4.500000	-0.512152	 0.426257
 2.300000	-4.400000	-0.527988	 0.448535
 2.300000	-4.300000	-0.528547	 0.471770
 2.300000	-4.200000	-0.538728	 0.492335
 2.300000	-4.100000	-0.549402	 0.532442
 2.300000	-4.000000	-0.561599	 0.563452
 2.300000	-3.900000	-0.560925	 0.609660
 2.300000	-3.800000	-0.573275	 0.639861
 2.300000	-3.700000	-0.567361	 0.671491
 2.300000	-3.600000	-0.572922	 0.703391
 2.300000	-3.500000	-0.565597	 0.745553
 2.300000	-3.400000	-0.565401	 0.797613
 2.300000	-3.300000	-0.569340	 0.835557
 2.300000	-3.200000	-0.547450	 0.870827
 2.300000	-3.100000	-0.518816	 0.908635
 2.300000	-3.000000	-0.504796	 0.941388
 2.300000	-2.900000	-0.478752	 0.991419
 2.300000	-2.800000	-0.454237	 1.028778
 2.300000	-2.700000	-0.429123	 1.061256
 2.300000	-2.600000	-0.397575	 1.072735
 2.300000	-2.500000	-0.370443	 1.109632
 2.300000	-2.400000	-0.329759	 1.109598
 2.300000	-2.300000	-0.285700	 1.128288
 2.300000	-2.200000	-0.257531	 1.135041
 2.300000	-2.100000	-0.226491	 1.147642
 2.300000	-2.000000	-0.197849	 1.148078
 2.300000	-1.900000	-0.177137	 1.145891
 2.300000	-1.800000	-0.151296	 1.144711
 2.300000	-1.700000	-0.132035	 1.140153
 2.300000	-1.600000	-0.110390	 1.137570
 2.300000	-1.500000	-0.098349	 1.129162
 2.300000	-1.400000	-0.077182	 1.121743
 2.300000	-1.300000	-0.065766	 1.113482
 2.300000	-1.200000	-0.057328	 1.108665
 2.300000	-1.100000	-0.046624	 1.103230
 2.300000	-1.000000	-0.038234	 1.095845
 2.300000	-0.900000	-0.033078	 1.092769
 2.300000	-0.800000	-0.025559	 1.088612
 2.300000	-0.700000	-0.018763	 1.083806
 2.300000	-0.600000	-0.015002	 1.079864
 2.300000	-0.500000	-0.012167	 1.076887
 2.300000	-0.400000	-0.010205	 1.073087
 2.300000	-0.300000	-0.006047	 1.071842
 2.300000	-0.200000	-0.004238	 1.070039
 2.300000	-0.100000	-0.002994	 1.069394
 2.300000	-0.000000	-0.000532	 1.068747
 2.300000	 0.100000	 0.001912	 1.068716
 2.300000	 0.200000	 0.004185	 1.070486
 2.300000	 0.300000	 0.007027	 1.071441
 2.300000	 0.400000	 0.008268	 1.072721
 2.300000	 0.500000	 0.012832	 1.075382
 2.300000	 0.600000	 0.016631	 1.079450
 2.300000	 0.700000	 0.019535	 1.080491
 2.300000	 0.800000	 0.027276	 1.087316
 2.300000	 0.900000	 0.033086	 1.091775
 2.300000	 1.000000	 0.037254	 1.097685
 2.300000	 1.100000	 0.049008	 1.103174
 2.300000	 1.200000	 0.054555	 1.107474
 2.300000	 1.300000	 0.065272	 1.114981
 2.300000	 1.400000	 0.080833	 1.119611
 2.300000	 1.500000	 0.096040	 1.127757
 2.300000	 1.600000	 0.110564	 1.130584
 2.300000	 1.700000	 0.124830	 1.138294
 2.300000	 1.800000	 0.152755	 1.144840
 2.300000	 1.900000	 0.176338	 1.145208
 2.300000	 2.000000	 0.201686	 1.144578
 2.300000	 2.100000	 0.234469	 1.147036
 2.300000	 2.200000	 0.255754	 1.138302
 2.300000	 2.300000	 0.292763	 1.126686
 2.300000	 2.400000	 0.334003	 1.110877
 2.300000	 2.500000	 0.365142	 1.103007
 2.300000	 2.600000	 0.389173	 1.072124
 2.300000	 2.700000	 0.419544	 1.045732
 2.300000	 2.800000	 0.453848	 1.024336
 2.300000	 2.900000	 0.483475	 0.986962
 2.300000	 3.000000	 0.498464	 0.950898
 2.300000	 3.100000	 0.535470	 0.912320
 2.300000	 3.200000	 0.537061	 0.879960
 2.300000	 3.300000	 0.563025	 0.843355
 2.300000	 3.400000	 0.562845	 0.789488
 2.300000	 3.500000	 0.562408	 0.761985
 2.300000	 3.600000	 0.559861	 0.711620
 2.300000	 3.700000	 0.559349	 0.668381
 2.300000	 3.800000	 0.570773	 0.645509
 2.300000	 3.900000	 0.558253	 0.596436
 2.300000	 4.000000	 0.557936	 0.561610
 2.300000	 4.100000	 0.548009	 0.535084
 2.300000	 4.200000	 0.537037	 0.502346
 2.300000	 4.300000	 0.541718	 0.474085
 2.300000	 4.400000	 0.520143	 0.443876
 2.300000	 4.500000	 0.513183	 0.422491
 2.300000	 4.600000	 0.504754	 0.397027
 2.300000	 4.700000	 0.495432	 0.375288
 2.300000	 4.800000	 0.487743	 0.347144
 2.300000	 4.900000	 0.481476	 0.332320
 2.300000	 5.000000	 0.465799	 0.308638
 2.300000	 5.100000	 0.459818	 0.288975
 2.300000	 5.200000	 0.450575	 0.266786
 2.300000	 5.300000	 0.443553	 0.254192
 2.300000	 5.400000	 0.436764	 0.231465
 2.300000	 5.500000	 0.432424	 0.218767
 2.300000	 5.600000	 0.420334	 0.201903
 2.300000	 5.700000	 0.418173	 0.188331
 2.300000	 5.800000	 0.412903	 0.170267
 2.300000	 5.900000	 0.403631	 0.154065
 2.300000	 6.000000	 0.406050	 0.138043
 2.400000	-6.000000	-0.414470	 0.136327
 2.400000	-5.900000	-0.420466	 0.148041
 2.400000	-5.800000	-0.427636	 0.161723
 2.400000	-5.700000	-0.432055	 0.173810
 2.400000	-5.600000	-0.441851	 0.190817
 2.400000	-5.500000	-0.446151	 0.209535
 2.400000	-5.400000	-0.459211	 0.224305
 2.400000	-5.300000	-0.462527	 0.243514
 2.400000	-5.200000	-0.468657	 0.261545
 2.400000	-5.100000	-0.475953	 0.280908
 2.400000	-5.000000	-0.484313	 0.303204
 2.400000	-4.900000	-0.503360	 0.318938
 2.400000	-4.800000	-0.509356	 0.335878
 2.400000	-4.700000	-0.509815	 0.366699
 2.400000	-4.600000	-0.525061	 0.386205
 2.400000	-4.500000	-0.535553	 0.412410
 2.400000	-4.400000	-0.559643	 0.436447
 2.400000	-4.300000	-0.566566	 0.465765
 2.400000	-4.200000	-0.571687	 0.497541
 2.400000	-4.100000	-0.582210	 0.521112
 2.400000	-4.000000	-0.590972	 0.556054
 2.400000	-3.900000	-0.595935	 0.593060
 2.400000	-3.800000	-0.596561	 0.632672
 2.400000	-3.700000	-0.604970	 0.667100
 2.400000	-3.600000	-0.610102	 0.710787
 2.400000	-3.500000	-0.602654	 0.758189
 2.400000	-3.400000	-0.604110	 0.801303
 2.400000	-3.300000	-0.595549	 0.841871
 2.400000	-3.200000	-0.587467	 0.893159
 2.400000	-3.100000	-0.569440	 0.932704
 2.400000	-3.000000	-0.542936	 0.983809
 2.400000	-2.900000	-0.519062	 1.025695
 2.400000	-2.800000	-0.485339	 1.054949
 2.400000	-2.700000	-0.454365	 1.093670
 2.400000	-2.600000	-0.414825	 1.110370
 2.400000	-2.500000	-0.389923	 1.141497
 2.400000	-2.400000	-0.343630	 1.156410
 2.400000	-2.300000	-0.303245	 1.168026
 2.400000	-2.200000	-0.257068	 1.163592
 2.400000	-2.100000	-0.239474	 1.183957
 2.400000	-2.000000	-0.202376	 1.179404
 2.400000	-1.900000	-0.168195	 1.173296
 2.400000	-1.800000	-0.145669	 1.165767
 2.400000	-1.700000	-0.125744	 1.162962
 2.400000	-1.600000	-0.107138	 1.155399
 2.400000	-1.500000	-0.084856	 1.143976
 2.400000	-1.400000	-0.074492	 1.140357
 2.400000	-1.300000	-0.060978	 1.126594
 2.400000	-1.200000	-0.049519	 1.118089
 2.400000	-1.100000	-0.039980	 1.113948
 2.400000	-1.000000	-0.033117	 1.104447
 2.400000	-0.900000	-0.025850	 1.099112
 2.400000	-0.800000	-0.021472	 1.092873
 2.400000	-0.700000	-0.016158	 1.086258
 2.400000	-0.600000	-0.012508	 1.082850
 2.400000	-0.500000	-0.009949	 1.079658
 2.400000	-0.400000	-0.007723	 1.075790
 2.400000	-0.300000	-0.004504	 1.074218
 2.400000	-0.200000	-0.003693	 1.073177
 2.400000	-0.100000	-0.001847	 1.071422
 2.400000	-0.000000	-0.000835	 1.070886
 2.400000	 0.100000	 0.001109	 1.071280
 2.400000	 0.200000	 0.002736	 1.071863
 2.400000	 0.300000	 0.004710	 1.074157
 2.400000	 0.400000	 0.007115	 1.076205
 2.400000	 0.500000	 0.010067	 1.079037
 2.400000	 0.600000	 0.012911	 1.082041
 2.400000	 0.700000	 0.016357	 1.086804
 2.400000	 0.800000	 0.021987	 1.092668
 2.400000	 0.900000	 0.024800	 1.097710
 2.400000	 1.000000	 0.034455	 1.104417
 2.400000	 1.100000	 0.039518	 1.111253
 2.400000	 1.200000	 0.050018	 1.120063
 2.400000	 1.300000	 0.060286	 1.126237
 2.400000	 1.400000	 0.073744	 1.130919
 2.400000	 1.500000	 0.089389	 1.147395
 2.400000	 1.600000	 0.110531	 1.147897
 2.400000	 1.700000	 0.125951	 1.161874
 2.400000	 1.800000	 0.146419	 1.166908
 2.400000	 1.900000	 0.171312	 1.164405
 2.400000	 2.000000	 0.198414	 1.172753
 2.400000	 2.100000	 0.240595	 1.167529
 2.400000	 2.200000	 0.262699	 1.170777
 2.400000	 2.300000	 0.293473	 1.173564
 2.400000	 2.400000	 0.335459	 1.151747
 2.400000	 2.500000	 0.374400	 1.134620
 2.400000	 2.600000	 0.413372	 1.111275
 2.400000	 2.700000	 0.449781	 1.089143
 2.400000	 2.800000	 0.491203	 1.056442
 2.400000	 2.900000	 0.527340	 1.020914
 2.400000	 3.000000	 0.534421	 0.984293
 2.400000	 3.100000	 0.575451	 0.924064
 2.400000	 3.200000	 0.583829	 0.896532
 2.400000	 3.300000	 0.593031	 0.843472
 2.400000	 3.400000	 0.607201	 0.800793
 2.400000	 3.500000	 0.612631	 0.754257
 2.400000	 3.600000	 0.616191	 0.717200
 2.400000	 3.700000	 0.599205	 0.673216
 2.400000	 3.800000	 0.603122	 0.632484
 2.400000	 3.900000	 0.599541	 0.594967
 2.400000	 4.000000	 0.594200	 0.562813
 2.400000	 4.100000	 0.572245	 0.525395
 2.400000	 4.200000	 0.568466	 0.493624
 2.400000	 4.300000	 0.570017	 0.469563
 2.400000	 4.400000	 0.549105	 0.440347
 2.400000	 4.500000	 0.545309	 0.415726
 2.400000	 4.600000	 0.528135	 0.389622
 2.400000	 4.700000	 0.517095	 0.359914
 2.400000	 4.800000	 0.510222	 0.340568
 2.400000	 4.900000	 0.499584	 0.317138
 2.400000	 5.000000	 0.490054	 0.306483
 2.400000	 5.100000	 0.478177	 0.280065
 2.400000	 5.200000	 0.473959	 0.257928
 2.400000	 5.300000	 0.461788	 0.246471
 2.400000	 5.400000	 0.455133	 0.226471
 2.400000	 5.500000	 0.443788	 0.212706
 2.400000	 5.600000	 0.437229	 0.196680
 2.400000	 5.700000	 0.435289	 0.180256
 2.400000	 5.800000	 0.428094	 0.166407
 2.400000	 5.900000	 0.422165	 0.148771
 2.400000	 6.000000	 0.419291	 0.133431
 2.500000	-6.000000	-0.426791	 0.127211
 2.500000	-5.900000	-0.435732	 0.139332
 2.500000	-5.800000	-0.444202	 0.156258
 2.500000	-5.700000	-0.447555	 0.173895
 2.500000	-5.600000	-0.455462	 0.183890
 2.500000	-5.500000	-0.463177	 0.205875
 2.500000	-5.400000	-0.471921	 0.220591
 2.500000	-5.300000	-0.481039	 0.235443
 2.500000	-5.200000	-0.494738	 0.254080
 2.500000	-5.100000	-0.496658	 0.270190
 2.500000	-5.000000	-0.505256	 0.290770
 2.500000	-4.900000	-0.518863	 0.313818
 2.500000	-4.800000	-0.534236	 0.335140
 2.500000	-4.700000	-0.539366	 0.352633
 2.500000	-4.600000	-0.556192	 0.380174
 2.500000	-4.500000	-0.567119	 0.403354
 2.500000	-4.400000	-0.575071	 0.429897
 2.500000	-4.300000	-0.591265	 0.454851
 2.500000	-4.200000	-0.601438	 0.490232
 2.500000	-4.100000	-0.609130	 0.514811
 2.500000	-4.000000	-0.620494	 0.552082
 2.500000	-3.900000	-0.634906	 0.583807
 2.500000	-3.800000	-0.632286	 0.626421
 2.500000	-3.700000	-0.650688	 0.681688
 2.500000	-3.600000	-0.645652	 0.715278
 2.500000	-3.500000	-0.641910	 0.754210
 2.500000	-3.400000	-0.649167	 0.820323
 2.500000	-3.300000	-0.646115	 0.850942
 2.500000	-3.200000	-0.626391	 0.897724
 2.500000	-3.100000	-0.613013	 0.951861
 2.500000	-3.000000	-0.585902	 1.013345
 2.500000	-2.900000	-0.561084	 1.048615
 2.500000	-2.800000	-0.528268	 1.098511
 2.500000	-2.700000	-0.492190	 1.129966
 2.500000	-2.600000	-0.445234	 1.154769
 2.500000	-2.500000	-0.394143	 1.184085
 2.500000	-2.400000	-0.347089	 1.199598
 2.500000	-2.300000	-0.304495	 1.203409
 2.500000	-2.200000	-0.270242	 1.213089
 2.500000	-2.100000	-0.234918	 1.216183
 2.500000	-2.000000	-0.200590	 1.210805
 2.500000	-1.900000	-0.171835	 1.194676
 2.500000	-1.800000	-0.140936	 1.191270
 2.500000	-1.700000	-0.114982	 1.181129
 2.500000	-1.600000	-0.094390	 1.168233
 2.500000	-1.500000	-0.076935	 1.157696
 2.500000	-1.400000	-0.061018	 1.149451
 2.500000	-1.300000	-0.051397	 1.140897
 2.500000	-1.200000	-0.039563	 1.130913
 2.500000	-1.100000	-0.032490	 1.117415
 2.500000	-1.000000	-0.026532	 1.112633
 2.500000	-0.900000	-0.019606	 1.105384
 2.500000	-0.800000	-0.012710	 1.098620
 2.500000	-0.700000	-0.011984	 1.093690
 2.500000	-0.600000	-0.008699	 1.086140
 2.500000	-0.500000	-0.005936	 1.082185
 2.500000	-0.400000	-0.004018	 1.078514
 2.500000	-0.300000	-0.002274	 1.076030
 2.500000	-0.200000	-0.002805	 1.073933
 2.500000	-0.100000	-0.001257	 1.072894
 2.500000	-0.000000	-0.000420	 1.072369
 2.500000	 0.100000	 0.000408	 1.072816
 2.500000	 0.200000	 0.001372	 1.073754
 2.500000	 0.300000	 0.002429	 1.075338
 2.500000	 0.400000	 0.004787	 1.079227
 2.500000	 0.500000	 0.005687	 1.081373
 2.500000	 0.600000	 0.009430	 1.085697
 2.500000	 0.700000	 0.011543	 1.089660
 2.500000	 0.800000	 0.015339	 1.095160
 2.500000	 0.900000	 0.018907	 1.103211
 2.500000	 1.000000	 0.024913	 1.107676
 2.500000	 1.100000	 0.030552	 1.119561
 2.500000	 1.200000	 0.041284	 1.129060
 2.500000	 1.300000	 0.049768	 1.139803
 2.500000	 1.400000	 0.064372	 1.146832
 2.500000	 1.500000	 0.081126	 1.158182
 2.500000	 1.600000	 0.099677	 1.170908
 2.500000	 1.700000	 0.118060	 1.178437
 2.500000	 1.800000	 0.135522	 1.188997
 2.500000	 1.900000	 0.163583	 1.198462
 2.500000	 2.000000	 0.196920	 1.210434
 2.500000	 2.100000	 0.229001	 1.205307
 2.500000	 2.200000	 0.269117	 1.209849
 2.500000	 2.300000	 0.308200	 1.215639
 2.500000	 2.400000	 0.355465	 1.195554
 2.500000	 2.500000	 0.391329	 1.173342
 2.500000	 2.600000	 0.446796	 1.149233
 2.500000	 2.700000	 0.480260	 1.124564
 2.500000	 2.800000	 0.516140	 1.081209
 2.500000	 2.900000	 0.562253	 1.054937
 2.500000	 3.000000	 0.600084	 1.006477
 2.500000	 3.100000	 0.614280	 0.950840
 2.500000	 3.200000	 0.640482	 0.901231
 2.500000	 3.300000	 0.653822	 0.849189
 2.500000	 3.400000	 0.651894	 0.795141
 2.500000	 3.500000	 0.657261	 0.755890
 2.500000	 3.600000	 0.665307	 0.701020
 2.500000	 3.700000	 0.650321	 0.673543
 2.500000	 3.800000	 0.640438	 0.616869
 2.500000	 3.900000	 0.635015	 0.583887
 2.500000	 4.000000	 0.616365	 0.545948
 2.500000	 4.100000	 0.616068	 0.525997
 2.500000	 4.200000	 0.603578	 0.480764
 2.500000	 4.300000	 0.582797	 0.454897
 2.500000	 4.400000	 0.572928	 0.431280
 2.500000	 4.500000	 0.566334	 0.405373
 2.500000	 4.600000	 0.550953	 0.376638
 2.500000	 4.700000	 0.537505	 0.348624
 2.500000	 4.800000	 0.528123	 0.334461
 2.500000	 4.900000	 0.513276	 0.309553
 2.500000	 5.000000	 0.510605	 0.295851
 2.500000	 5.100000	 0.504743	 0.269833
 2.500000	 5.200000	 0.483062	 0.255341
 2.500000	 5.300000	 0.483427	 0.233268
 2.500000	 5.400000	 0.468226	 0.221908
 2.500000	 5.500000	 0.459305	 0.198736
 2.500000	 5.600000	 0.456417	 0.188583
 2.500000	 5.700000	 0.447975	 0.170584
 2.500000	 5.800000	 0.440882	 0.154545
 2.500000	 5.900000	 0.433613	 0.143663
 2.500000	 6.000000	 0.433321	 0.131540
 2.600000	-6.000000	-0.444165	 0.123232
 2.600000	-5.900000	-0.453069	 0.135792
 2.600000	-5.800000	-0.456776	 0.149703
 2.600000	-5.700000	-0.461011	 0.162209
 2.600000	-5.600000	-0.468795	 0.182019
 2.600000	-5.500000	-0.481345	 0.193540
 2.600000	-5.400000	-0.480991	 0.212587
 2.600000	-5.300000	-0.492941	 0.224666
 2.600000	-5.200000	-0.507493	 0.242668
 2.600000	-5.100000	-0.516519	 0.258482
 2.600000	-5.000000	-0.524913	 0.282931
 2.600000	-4.900000	-0.537958	 0.297761
 2.600000	-4.800000	-0.550408	 0.324396
 2.600000	-4.700000	-0.565970	 0.345786
 2.600000	-4.600000	-0.575353	 0.363299
 2.600000	-4.500000	-0.593509	 0.386601
 2.600000	-4.400000	-0.604127	 0.415271
 2.600000	-4.300000	-0.619372	 0.437815
 2.600000	-4.200000	-0.625509	 0.472089
 2.600000	-4.100000	-0.647578	 0.515829
 2.600000	-4.000000	-0.658876	 0.547166
 2.600000	-3.900000	-0.681439	 0.581152
 2.600000	-3.800000	-0.678779	 0.615722
 2.600000	-3.700000	-0.685031	 0.655705
 2.600000	-3.600000	-0.698302	 0.702494
 2.600000	-3.500000	-0.698144	 0.747410
 2.600000	-3.400000	-0.701635	 0.814191
 2.600000	-3.300000	-0.679793	 0.862800
 2.600000	-3.200000	-0.689052	 0.923056
 2.600000	-3.100000	-0.668933	 0.969127
 2.600000	-3.000000	-0.643686	 1.036092
 2.600000	-2.900000	-0.607866	 1.087865
 2.600000	-2.800000	-0.566986	 1.126632
 2.600000	-2.700000	-0.521727	 1.180042
 2.600000	-2.600000	-0.469339	 1.208532
 2.600000	-2.500000	-0.424553	 1.230887
 2.600000	-2.400000	-0.370179	 1.231426
 2.600000	-2.300000	-0.315287	 1.257906
 2.600000	-2.200000	-0.271376	 1.257231
 2.600000	-2.100000	-0.226872	 1.255641
 2.600000	-2.000000	-0.189632	 1.250393
 2.600000	-1.900000	-0.146175	 1.230243
 2.600000	-1.800000	-0.127502	 1.219822
 2.600000	-1.700000	-0.099097	 1.204586
 2.600000	-1.600000	-0.081919	 1.190896
 2.600000	-1.500000	-0.067411	 1.172190
 2.600000	-1.400000	-0.050698	 1.163943
 2.600000	-1.300000	-0.038066	 1.152572
 2.600000	-1.200000	-0.031188	 1.139332
 2.600000	-1.100000	-0.022894	 1.129694
 2.600000	-1.000000	-0.016674	 1.115494
 2.600000	-0.900000	-0.013301	 1.109191
 2.600000	-0.800000	-0.008101	 1.099292
 2.600000	-0.700000	-0.005659	 1.094662
 2.600000	-0.600000	-0.003013	 1.088351
 2.600000	-0.500000	-0.001203	 1.084686
 2.600000	-0.400000	-0.001012	 1.080040
 2.600000	-0.300000	-0.000352	 1.077111
 2.600000	-0.200000	-0.000496	 1.074747
 2.600000	-0.100000	-0.000427	 1.073395
 2.600000	-0.000000	-0.000327	 1.073034
 2.600000	 0.100000	-0.000061	 1.073417
 2.600000	 0.200000	-0.000248	 1.074446
 2.600000	 0.300000	 0.000349	 1.076384
 2.600000	 0.400000	 0.001055	 1.078454
 2.600000	 0.500000	 0.001355	 1.083279
 2.600000	 0.600000	 0.004575	 1.087181
 2.600000	 0.700000	 0.005115	 1.096201
 2.600000	 0.800000	 0.009429	 1.101467
 2.600000	 0.900000	 0.013627	 1.107672
 2.600000	 1.000000	 0.019874	 1.115167
 2.600000	 1.100000	 0.026066	 1.129014
 2.600000	 1.200000	 0.034274	 1.135124
 2.600000	 1.300000	 0.042112	 1.146737
 2.600000	 1.400000	 0.051199	 1.157275
 2.600000	 1.500000	 0.066128	 1.172040
 2.600000	 1.600000	 0.087749	 1.192351
 2.600000	 1.700000	 0.102524	 1.202980
 2.600000	 1.800000	 0.130772	 1.221912
 2.600000	 1.900000	 0.164339	 1.228451
 2.600000	 2.000000	 0.189898	 1.238979
 2.600000	 2.100000	 0.234027	 1.241759
 2.600000	 2.200000	 0.268308	 1.259464
 2.600000	 2.300000	 0.315408	 1.250244
 2.600000	 2.400000	 0.374618	 1.230778
 2.600000	 2.500000	 0.411529	 1.228936
 2.600000	 2.600000	 0.469850	 1.207903
 2.600000	 2.700000	 0.510240	 1.170870
 2.600000	 2.800000	 0.556728	 1.125939
 2.600000	 2.900000	 0.610887	 1.082328
 2.600000	 3.000000	 0.655398	 1.041806
 2.600000	 3.100000	 0.666076	 0.969325
 2.600000	 3.200000	 0.684468	 0.925604
 2.600000	 3.300000	 0.703484	 0.869322
 2.600000	 3.400000	 0.703435	 0.812867
 2.600000	 3.500000	 0.705489	 0.744494
 2.600000	 3.600000	 0.699990	 0.703741
 2.600000	 3.700000	 0.689266	 0.659632
 2.600000	 3.800000	 0.686693	 0.607345
 2.600000	 3.900000	 0.668504	 0.573351
 2.600000	 4.000000	 0.656817	 0.538372
 2.600000	 4.100000	 0.637328	 0.504261
 2.600000	 4.200000	 0.629891	 0.469390
 2.600000	 4.300000	 0.615977	 0.449292
 2.600000	 4.400000	 0.602801	 0.415313
 2.600000	 4.500000	 0.591680	 0.387410
 2.600000	 4.600000	 0.584113	 0.362579
 2.600000	 4.700000	 0.570833	 0.340136
 2.600000	 4.800000	 0.551396	 0.321622
 2.600000	 4.900000	 0.536140	 0.294212
 2.600000	 5.000000	 0.525987	 0.280683
 2.600000	 5.100000	 0.517118	 0.263166
 2.600000	 5.200000	 0.503044	 0.245149
 2.600000	 5.300000	 0.494809	 0.229258
 2.600000	 5.400000	 0.488279	 0.212648
 2.600000	 5.500000	 0.480443	 0.191988
 2.600000	 5.600000	 0.472911	 0.177947
 2.600000	 5.700000	 0.463576	 0.161642
 2.600000	 5.800000	 0.456331	 0.150993
